Order_ID,Date,Year,Month,Month_Num,Quarter,Day_of_Week,Category,Product,Unit_Price,Quantity,Total_Sales,Customer_ID,Region,Age_Group,Gender,Payment_Method,Shipping_Method
ORD9403,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Lamp,120.27,1,120.27,CUST0149,South,36-45,Other,PayPal,Standard
ORD9404,2023-08-22,2023,August,8,Q3,Tuesday,Books,Fiction Novel,35.73,2,71.46,CUST0195,South,26-35,Female,PayPal,Standard
ORD9405,2023-08-22,2023,August,8,Q3,Tuesday,Books,Fiction Novel,22.3,1,22.3,CUST0381,East,18-25,Male,Debit Card,Next Day
ORD9406,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Bed Sheets,239.01,2,478.02,CUST0264,West,18-25,Other,Credit Card,Express
ORD9407,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Jacket,130.22,5,651.1,CUST0408,Central,56+,Other,PayPal,Standard
ORD9408,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Bed Sheets,46.18,3,138.54,CUST0433,South,56+,Male,Credit Card,Standard
ORD9409,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Yoga Mat,214.76,1,214.76,CUST0322,West,56+,Female,Credit Card,Standard
ORD9410,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Bicycle,150.88,1,150.88,CUST0413,West,18-25,Male,Credit Card,Next Day
ORD9411,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Smart Watch,216.52,1,216.52,CUST0182,Central,36-45,Female,PayPal,Standard
ORD9412,2023-08-22,2023,August,8,Q3,Tuesday,Books,Biography,34.36,2,68.72,CUST0260,Central,26-35,Other,Gift Card,Next Day
ORD9413,2023-08-22,2023,August,8,Q3,Tuesday,Books,Fiction Novel,31.08,1,31.08,CUST0289,North,26-35,Female,Gift Card,Next Day
ORD9414,2023-08-22,2023,August,8,Q3,Tuesday,Books,Fiction Novel,16.46,1,16.46,CUST0414,North,36-45,Male,Debit Card,Express
ORD9415,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Bluetooth Speaker,745.15,1,745.15,CUST0032,East,46-55,Male,Debit Card,Next Day
ORD9416,2023-08-22,2023,August,8,Q3,Tuesday,Books,Science Book,26.98,1,26.98,CUST0013,East,36-45,Other,Gift Card,Next Day
ORD9417,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Yoga Mat,358.87,2,717.74,CUST0103,East,18-25,Female,Credit Card,Standard
ORD9418,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Sneakers,140.79,3,422.37,CUST0157,East,46-55,Female,Debit Card,Next Day
ORD9419,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Vacuum Cleaner,81.62,3,244.86,CUST0309,West,26-35,Other,Debit Card,Express
ORD9420,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Laptop,992.58,6,5955.48,CUST0036,North,18-25,Other,Gift Card,Next Day
ORD9421,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Laptop,401.29,3,1203.87,CUST0289,South,26-35,Other,PayPal,Express
ORD9422,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Fitness Tracker,104.75,2,209.5,CUST0369,East,56+,Male,Debit Card,Express
ORD9423,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Lamp,185.87,2,371.74,CUST0107,East,56+,Other,Debit Card,Express
ORD9424,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Wireless Headphones,227.75,1,227.75,CUST0312,West,26-35,Other,Gift Card,Next Day
ORD9425,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Bicycle,441.35,2,882.7,CUST0041,Central,56+,Male,Debit Card,Next Day
ORD9426,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Laptop,97.63,3,292.89,CUST0328,East,26-35,Female,Credit Card,Standard
ORD9427,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Jeans,111.95,1,111.95,CUST0055,South,18-25,Other,Credit Card,Standard
ORD9428,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Jeans,67.51,3,202.53,CUST0276,Central,46-55,Other,Debit Card,Next Day
ORD9429,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Fitness Tracker,222.92,1,222.92,CUST0495,East,56+,Male,Debit Card,Next Day
ORD9430,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Dress,149.47,1,149.47,CUST0087,North,56+,Male,Debit Card,Standard
ORD9431,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Yoga Mat,457.75,1,457.75,CUST0138,South,46-55,Other,Debit Card,Next Day
ORD9432,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Bed Sheets,222.83,7,1559.81,CUST0386,Central,36-45,Female,PayPal,Next Day
ORD9433,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Wireless Headphones,66.08,3,198.24,CUST0313,North,36-45,Male,Credit Card,Standard
ORD9434,2023-08-22,2023,August,8,Q3,Tuesday,Clothing,Sneakers,119.55,1,119.55,CUST0444,East,18-25,Other,Gift Card,Standard
ORD9435,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Laptop,72.72,2,145.44,CUST0477,West,36-45,Female,PayPal,Next Day
ORD9436,2023-08-22,2023,August,8,Q3,Tuesday,Books,Science Book,27.38,2,54.76,CUST0020,North,36-45,Other,Debit Card,Next Day
ORD9437,2023-08-22,2023,August,8,Q3,Tuesday,Books,Biography,27.14,3,81.42,CUST0174,West,26-35,Female,Credit Card,Express
ORD9438,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Coffee Maker,140.74,3,422.22,CUST0367,South,46-55,Female,Credit Card,Standard
ORD9439,2023-08-22,2023,August,8,Q3,Tuesday,Sports,Bicycle,424.29,5,2121.45,CUST0053,East,26-35,Other,Credit Card,Next Day
ORD9440,2023-08-22,2023,August,8,Q3,Tuesday,Electronics,Laptop,1107.25,3,3321.75,CUST0248,East,56+,Other,Credit Card,Express
ORD9441,2023-08-22,2023,August,8,Q3,Tuesday,Books,Science Book,31.27,3,93.81,CUST0324,South,18-25,Male,PayPal,Express
ORD9442,2023-08-22,2023,August,8,Q3,Tuesday,Home & Garden,Lamp,49.44,1,49.44,CUST0354,North,26-35,Male,Gift Card,Standard
ORD9443,2023-08-22,2023,August,8,Q3,Tuesday,Books,Science Book,31.13,2,62.26,CUST0450,West,18-25,Other,Credit Card,Standard
ORD9444,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Wireless Headphones,262.17,2,524.34,CUST0061,West,56+,Male,Debit Card,Standard
ORD9445,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Yoga Mat,52.11,2,104.22,CUST0203,Central,46-55,Female,Credit Card,Standard
ORD9446,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Lamp,194.16,2,388.32,CUST0413,North,46-55,Female,PayPal,Standard
ORD9447,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Bicycle,335.79,3,1007.37,CUST0254,Central,18-25,Male,Debit Card,Next Day
ORD9448,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Dress,95.1,3,285.3,CUST0354,Central,46-55,Male,Credit Card,Next Day
ORD9449,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Bed Sheets,55.48,2,110.96,CUST0194,West,56+,Female,Credit Card,Express
ORD9450,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Coffee Maker,274.91,3,824.73,CUST0195,Central,18-25,Male,Debit Card,Standard
ORD9451,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Coffee Maker,289.7,6,1738.2,CUST0075,East,26-35,Female,Gift Card,Next Day
ORD9452,2023-08-23,2023,August,8,Q3,Wednesday,Books,Biography,27.11,7,189.77,CUST0265,West,56+,Other,Credit Card,Standard
ORD9453,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Bicycle,107.99,1,107.99,CUST0205,North,36-45,Male,PayPal,Express
ORD9454,2023-08-23,2023,August,8,Q3,Wednesday,Books,Biography,18.13,3,54.39,CUST0494,West,18-25,Male,PayPal,Express
ORD9455,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Wireless Headphones,324.14,4,1296.56,CUST0190,East,46-55,Other,Gift Card,Standard
ORD9456,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Bluetooth Speaker,305.69,7,2139.83,CUST0260,East,56+,Male,PayPal,Express
ORD9457,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Garden Tools,23.83,3,71.49,CUST0149,South,26-35,Male,Credit Card,Standard
ORD9458,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Smart Watch,957.56,1,957.56,CUST0101,Central,26-35,Other,Debit Card,Express
ORD9459,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Smart Watch,479.62,1,479.62,CUST0392,Central,36-45,Female,Gift Card,Standard
ORD9460,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Bicycle,59.89,3,179.67,CUST0200,East,46-55,Male,Debit Card,Standard
ORD9461,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Bed Sheets,294.82,3,884.46,CUST0198,West,18-25,Female,Gift Card,Express
ORD9462,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Garden Tools,45.24,2,90.48,CUST0375,West,56+,Male,Debit Card,Next Day
ORD9463,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Bed Sheets,185.98,3,557.94,CUST0169,West,56+,Other,Credit Card,Standard
ORD9464,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Lamp,84.96,3,254.88,CUST0242,South,46-55,Male,Gift Card,Standard
ORD9465,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Wireless Headphones,554.88,8,4439.04,CUST0324,South,18-25,Other,Credit Card,Next Day
ORD9466,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Lamp,69.71,1,69.71,CUST0455,South,26-35,Other,Debit Card,Next Day
ORD9467,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Bicycle,134.11,1,134.11,CUST0039,West,18-25,Other,Credit Card,Express
ORD9468,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Coffee Maker,107.81,3,323.43,CUST0077,South,26-35,Female,PayPal,Next Day
ORD9469,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Sneakers,118.04,1,118.04,CUST0419,East,56+,Other,Gift Card,Standard
ORD9470,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Vacuum Cleaner,295.23,2,590.46,CUST0280,Central,26-35,Female,PayPal,Express
ORD9471,2023-08-23,2023,August,8,Q3,Wednesday,Sports,Bicycle,61.25,3,183.75,CUST0257,East,18-25,Female,Gift Card,Next Day
ORD9472,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Coffee Maker,191.63,2,383.26,CUST0453,North,56+,Other,PayPal,Next Day
ORD9473,2023-08-23,2023,August,8,Q3,Wednesday,Books,Fiction Novel,29.05,2,58.1,CUST0456,West,46-55,Male,Debit Card,Express
ORD9474,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Lamp,226.42,7,1584.94,CUST0054,Central,46-55,Male,Credit Card,Standard
ORD9475,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Sneakers,57.36,1,57.36,CUST0033,West,26-35,Female,Gift Card,Express
ORD9476,2023-08-23,2023,August,8,Q3,Wednesday,Books,Fiction Novel,17.19,2,34.38,CUST0094,East,56+,Other,Debit Card,Express
ORD9477,2023-08-23,2023,August,8,Q3,Wednesday,Books,Self-Help Book,15.3,1,15.3,CUST0067,Central,56+,Other,Debit Card,Standard
ORD9478,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Bed Sheets,249.1,1,249.1,CUST0049,Central,36-45,Male,Gift Card,Express
ORD9479,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Sneakers,41.03,1,41.03,CUST0182,South,18-25,Male,Debit Card,Next Day
ORD9480,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,T-Shirt,88.19,1,88.19,CUST0046,North,18-25,Male,Debit Card,Next Day
ORD9481,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Laptop,565.98,2,1131.96,CUST0224,Central,18-25,Female,Credit Card,Standard
ORD9482,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Lamp,110.06,3,330.18,CUST0497,East,46-55,Other,Credit Card,Express
ORD9483,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Dress,55.67,1,55.67,CUST0232,North,56+,Other,PayPal,Express
ORD9484,2023-08-23,2023,August,8,Q3,Wednesday,Clothing,Jacket,26.6,3,79.8,CUST0250,Central,26-35,Male,PayPal,Standard
ORD9485,2023-08-23,2023,August,8,Q3,Wednesday,Electronics,Tablet,468.6,8,3748.8,CUST0473,West,46-55,Male,PayPal,Express
ORD9486,2023-08-23,2023,August,8,Q3,Wednesday,Home & Garden,Vacuum Cleaner,217.82,1,217.82,CUST0467,South,46-55,Other,Gift Card,Standard
ORD9487,2023-08-24,2023,August,8,Q3,Thursday,Sports,Fitness Tracker,476.63,1,476.63,CUST0417,South,56+,Male,Debit Card,Next Day
ORD9488,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Coffee Maker,146.79,2,293.58,CUST0280,Central,56+,Other,PayPal,Standard
ORD9489,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Wireless Headphones,697.92,3,2093.76,CUST0126,East,36-45,Male,Debit Card,Standard
ORD9490,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Garden Tools,240.08,2,480.16,CUST0013,East,46-55,Female,PayPal,Standard
ORD9491,2023-08-24,2023,August,8,Q3,Thursday,Books,Fiction Novel,11.48,2,22.96,CUST0486,North,56+,Male,Debit Card,Express
ORD9492,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Sneakers,141.04,2,282.08,CUST0360,South,46-55,Male,PayPal,Next Day
ORD9493,2023-08-24,2023,August,8,Q3,Thursday,Books,Cookbook,35.96,1,35.96,CUST0177,South,56+,Female,Debit Card,Standard
ORD9494,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Smart Watch,275.15,3,825.45,CUST0355,East,26-35,Male,Debit Card,Standard
ORD9495,2023-08-24,2023,August,8,Q3,Thursday,Books,Self-Help Book,18.87,5,94.35,CUST0397,North,36-45,Male,Debit Card,Express
ORD9496,2023-08-24,2023,August,8,Q3,Thursday,Sports,Bicycle,247.45,1,247.45,CUST0409,South,56+,Male,Credit Card,Standard
ORD9497,2023-08-24,2023,August,8,Q3,Thursday,Books,Fiction Novel,25.3,5,126.5,CUST0341,Central,26-35,Other,Credit Card,Express
ORD9498,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Vacuum Cleaner,168.07,3,504.21,CUST0235,South,56+,Male,PayPal,Standard
ORD9499,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Tablet,434.38,6,2606.28,CUST0451,East,46-55,Other,Gift Card,Standard
ORD9500,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Sneakers,65.75,1,65.75,CUST0406,West,46-55,Other,Gift Card,Next Day
ORD9501,2023-08-24,2023,August,8,Q3,Thursday,Sports,Running Shoes,482.16,2,964.32,CUST0121,South,36-45,Female,Credit Card,Express
ORD9502,2023-08-24,2023,August,8,Q3,Thursday,Sports,Yoga Mat,191.01,4,764.04,CUST0049,Central,26-35,Female,Credit Card,Next Day
ORD9503,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,251.69,1,251.69,CUST0203,Central,26-35,Female,Credit Card,Express
ORD9504,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Smart Watch,371.62,2,743.24,CUST0336,East,26-35,Female,Gift Card,Express
ORD9505,2023-08-24,2023,August,8,Q3,Thursday,Sports,Bicycle,347.96,6,2087.76,CUST0156,South,26-35,Male,PayPal,Next Day
ORD9506,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Sneakers,127.33,1,127.33,CUST0005,South,46-55,Male,PayPal,Standard
ORD9507,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Laptop,398.36,3,1195.08,CUST0013,North,36-45,Female,PayPal,Express
ORD9508,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Bed Sheets,130.1,5,650.5,CUST0256,Central,26-35,Other,Credit Card,Express
ORD9509,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Sneakers,38.78,1,38.78,CUST0135,West,46-55,Male,Credit Card,Express
ORD9510,2023-08-24,2023,August,8,Q3,Thursday,Books,Self-Help Book,18.6,7,130.2,CUST0197,South,56+,Male,Debit Card,Next Day
ORD9511,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,189.15,2,378.3,CUST0287,South,46-55,Female,Gift Card,Express
ORD9512,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,174.36,3,523.08,CUST0383,Central,36-45,Male,PayPal,Standard
ORD9513,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Bluetooth Speaker,970.7,2,1941.4,CUST0048,North,46-55,Male,PayPal,Express
ORD9514,2023-08-24,2023,August,8,Q3,Thursday,Books,Fiction Novel,21.83,1,21.83,CUST0259,South,36-45,Other,Debit Card,Express
ORD9515,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,110.22,7,771.54,CUST0344,East,46-55,Other,Gift Card,Standard
ORD9516,2023-08-24,2023,August,8,Q3,Thursday,Clothing,T-Shirt,81.7,2,163.4,CUST0410,East,18-25,Male,Credit Card,Next Day
ORD9517,2023-08-24,2023,August,8,Q3,Thursday,Sports,Yoga Mat,429.76,3,1289.28,CUST0116,East,56+,Female,Gift Card,Next Day
ORD9518,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,103.57,2,207.14,CUST0353,East,26-35,Female,Debit Card,Next Day
ORD9519,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,198.4,1,198.4,CUST0189,West,36-45,Female,Debit Card,Standard
ORD9520,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,149.24,1,149.24,CUST0175,North,26-35,Male,PayPal,Next Day
ORD9521,2023-08-24,2023,August,8,Q3,Thursday,Books,Self-Help Book,12.02,2,24.04,CUST0340,Central,56+,Female,Gift Card,Next Day
ORD9522,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Wireless Headphones,487.03,1,487.03,CUST0425,Central,56+,Male,Debit Card,Next Day
ORD9523,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Bluetooth Speaker,557.4,1,557.4,CUST0416,East,46-55,Female,Credit Card,Standard
ORD9524,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,208.1,3,624.3,CUST0023,Central,18-25,Other,PayPal,Express
ORD9525,2023-08-24,2023,August,8,Q3,Thursday,Sports,Bicycle,93.44,1,93.44,CUST0376,Central,26-35,Female,PayPal,Express
ORD9526,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,145.91,2,291.82,CUST0165,South,26-35,Other,Credit Card,Express
ORD9527,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Coffee Maker,108.55,3,325.65,CUST0153,Central,56+,Male,Gift Card,Standard
ORD9528,2023-08-24,2023,August,8,Q3,Thursday,Books,Science Book,19.47,5,97.35,CUST0018,East,26-35,Male,Credit Card,Express
ORD9529,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Laptop,210.11,1,210.11,CUST0384,West,36-45,Other,Gift Card,Next Day
ORD9530,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Dress,141.89,3,425.67,CUST0266,East,56+,Female,Gift Card,Express
ORD9531,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Laptop,69.94,6,419.64,CUST0241,East,56+,Other,Gift Card,Express
ORD9532,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Dress,147.73,3,443.19,CUST0043,Central,56+,Other,Credit Card,Next Day
ORD9533,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Coffee Maker,116.32,2,232.64,CUST0212,East,26-35,Other,Credit Card,Next Day
ORD9534,2023-08-24,2023,August,8,Q3,Thursday,Books,Science Book,39.69,1,39.69,CUST0188,Central,26-35,Male,Gift Card,Express
ORD9535,2023-08-24,2023,August,8,Q3,Thursday,Books,Cookbook,30.35,2,60.7,CUST0129,South,46-55,Male,PayPal,Express
ORD9536,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Vacuum Cleaner,217.71,3,653.13,CUST0117,Central,36-45,Other,Gift Card,Standard
ORD9537,2023-08-24,2023,August,8,Q3,Thursday,Sports,Running Shoes,143.42,2,286.84,CUST0287,East,56+,Female,Credit Card,Express
ORD9538,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Wireless Headphones,325.57,1,325.57,CUST0409,South,26-35,Female,Debit Card,Next Day
ORD9539,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Laptop,402.44,1,402.44,CUST0191,West,18-25,Male,Gift Card,Standard
ORD9540,2023-08-24,2023,August,8,Q3,Thursday,Electronics,Bluetooth Speaker,1065.98,1,1065.98,CUST0059,North,18-25,Female,Credit Card,Standard
ORD9541,2023-08-24,2023,August,8,Q3,Thursday,Home & Garden,Lamp,284.0,2,568.0,CUST0353,North,36-45,Other,Gift Card,Standard
ORD9542,2023-08-24,2023,August,8,Q3,Thursday,Clothing,Jeans,57.3,3,171.9,CUST0016,North,18-25,Other,Debit Card,Express
ORD9543,2023-08-25,2023,August,8,Q3,Friday,Sports,Yoga Mat,257.67,3,773.01,CUST0070,West,18-25,Male,Gift Card,Standard
ORD9544,2023-08-25,2023,August,8,Q3,Friday,Clothing,Jacket,91.14,3,273.42,CUST0252,West,18-25,Female,Credit Card,Standard
ORD9545,2023-08-25,2023,August,8,Q3,Friday,Sports,Yoga Mat,278.14,1,278.14,CUST0399,North,18-25,Male,Credit Card,Next Day
ORD9546,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Lamp,253.37,2,506.74,CUST0020,North,26-35,Female,Credit Card,Next Day
ORD9547,2023-08-25,2023,August,8,Q3,Friday,Books,Science Book,29.3,5,146.5,CUST0142,East,46-55,Female,Debit Card,Next Day
ORD9548,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Garden Tools,161.58,2,323.16,CUST0318,South,46-55,Other,Credit Card,Standard
ORD9549,2023-08-25,2023,August,8,Q3,Friday,Sports,Yoga Mat,220.01,2,440.02,CUST0196,West,26-35,Male,Gift Card,Express
ORD9550,2023-08-25,2023,August,8,Q3,Friday,Clothing,T-Shirt,84.24,2,168.48,CUST0258,West,46-55,Other,PayPal,Express
ORD9551,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Lamp,198.75,2,397.5,CUST0045,West,46-55,Male,Gift Card,Standard
ORD9552,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Garden Tools,239.34,3,718.02,CUST0389,East,36-45,Male,Debit Card,Standard
ORD9553,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Bed Sheets,239.92,3,719.76,CUST0101,South,18-25,Female,PayPal,Standard
ORD9554,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Garden Tools,69.89,3,209.67,CUST0017,South,26-35,Female,Credit Card,Express
ORD9555,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Bed Sheets,98.03,2,196.06,CUST0466,North,26-35,Female,PayPal,Standard
ORD9556,2023-08-25,2023,August,8,Q3,Friday,Electronics,Laptop,657.92,1,657.92,CUST0369,West,56+,Male,Debit Card,Next Day
ORD9557,2023-08-25,2023,August,8,Q3,Friday,Clothing,Sneakers,140.99,7,986.93,CUST0050,South,46-55,Other,Gift Card,Express
ORD9558,2023-08-25,2023,August,8,Q3,Friday,Clothing,Jacket,99.4,1,99.4,CUST0454,Central,36-45,Other,PayPal,Next Day
ORD9559,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Lamp,22.0,1,22.0,CUST0477,South,18-25,Male,PayPal,Next Day
ORD9560,2023-08-25,2023,August,8,Q3,Friday,Clothing,Sneakers,114.39,2,228.78,CUST0189,Central,46-55,Female,PayPal,Standard
ORD9561,2023-08-25,2023,August,8,Q3,Friday,Electronics,Tablet,1112.12,8,8896.96,CUST0430,North,18-25,Male,Credit Card,Standard
ORD9562,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Lamp,289.84,1,289.84,CUST0412,South,18-25,Female,Debit Card,Next Day
ORD9563,2023-08-25,2023,August,8,Q3,Friday,Electronics,Tablet,624.33,1,624.33,CUST0383,North,36-45,Other,PayPal,Next Day
ORD9564,2023-08-25,2023,August,8,Q3,Friday,Books,Fiction Novel,33.89,1,33.89,CUST0142,North,18-25,Male,Gift Card,Express
ORD9565,2023-08-25,2023,August,8,Q3,Friday,Clothing,Jacket,106.33,1,106.33,CUST0300,Central,36-45,Other,PayPal,Standard
ORD9566,2023-08-25,2023,August,8,Q3,Friday,Sports,Yoga Mat,435.07,3,1305.21,CUST0326,South,56+,Male,PayPal,Express
ORD9567,2023-08-25,2023,August,8,Q3,Friday,Clothing,Dress,120.43,1,120.43,CUST0351,North,56+,Female,PayPal,Express
ORD9568,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Vacuum Cleaner,298.61,1,298.61,CUST0409,North,46-55,Female,Gift Card,Standard
ORD9569,2023-08-25,2023,August,8,Q3,Friday,Clothing,Sneakers,147.9,4,591.6,CUST0186,Central,46-55,Other,Debit Card,Next Day
ORD9570,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Bed Sheets,273.69,3,821.07,CUST0477,West,56+,Male,Debit Card,Express
ORD9571,2023-08-25,2023,August,8,Q3,Friday,Sports,Fitness Tracker,137.07,3,411.21,CUST0222,South,36-45,Male,Credit Card,Express
ORD9572,2023-08-25,2023,August,8,Q3,Friday,Home & Garden,Coffee Maker,201.33,2,402.66,CUST0119,Central,26-35,Male,Debit Card,Express
ORD9573,2023-08-25,2023,August,8,Q3,Friday,Sports,Running Shoes,71.09,3,213.27,CUST0220,North,26-35,Female,Gift Card,Next Day
ORD9574,2023-08-25,2023,August,8,Q3,Friday,Electronics,Laptop,347.92,1,347.92,CUST0484,North,46-55,Other,Credit Card,Standard
ORD9575,2023-08-25,2023,August,8,Q3,Friday,Sports,Fitness Tracker,454.87,4,1819.48,CUST0481,West,56+,Other,Gift Card,Next Day
ORD9576,2023-08-25,2023,August,8,Q3,Friday,Clothing,Dress,120.08,1,120.08,CUST0393,West,36-45,Male,Credit Card,Next Day
ORD9577,2023-08-25,2023,August,8,Q3,Friday,Clothing,T-Shirt,115.25,6,691.5,CUST0446,East,56+,Other,PayPal,Express
